label,bin_time_s,naive_time_s,naive_cv_pct,naive_stable,naive_mem_kb,naive_D,naive_R2,opt_time_s,opt_total_time_s,opt_cv_pct,opt_stable,opt_mem_kb,opt_D,opt_R2,threshold_sensitivity,method,naive_lacunarity,opt_lacunarity
malignant,0.0013861699999893062,0.2717080461111184,2.577882001327109,True,0.3671875,1.687764937562583,0.9981468912709519,0.25514752388888456,0.25653369388887387,1.8472446660293091,True,5376.5107421875,1.687764937562583,0.9981468912709519,0.17511798994086525,BC,,
malignant,0.0017604799999730858,0.21088099255554324,1.7371659762309495,True,0.3671875,1.780651104371822,0.9986002573158986,0.2480430037777776,0.2498034837777507,1.9065483472408624,True,5376.5107421875,1.780651104371822,0.9986002573158986,0.09671182728822147,BC,,
malignant,0.0018586110000455847,0.20897212622220548,1.261778634458446,True,0.3671875,1.801564501924257,0.9993242794911196,0.24767620877777416,0.24953481977781974,3.0973056870869207,True,5376.5107421875,1.801564501924257,0.9993242794911196,0.0774164771266237,BC,,
malignant,0.0020427200000199264,0.17852088277778774,1.4283417415037807,True,0.3671875,1.8409578041163694,0.9990770027230501,0.24660938233332924,0.24865210233334917,1.1082514937603927,True,5376.5107421875,1.8409578041163694,0.9990770027230501,0.07880126841577728,BC,,
malignant,0.0016909689999806687,0.2451565325555723,1.4231455515514584,True,0.3671875,1.7372071558276985,0.9987848573686482,0.24743709111111103,0.2491280601110917,0.7999018334759707,True,5376.5107421875,1.7372071558276985,0.9987848573686482,0.12516326228874153,BC,,
malignant,0.0017610199999467113,0.26957039833334623,1.291055535015874,True,0.3671875,1.724693354365195,0.9994669113924121,0.25404287977774703,0.25580389977769374,3.509030600880341,True,5376.5107421875,1.724693354365195,0.9994669113924121,0.08510535625052462,BC,,
malignant,0.0020043999999757034,0.21459926999995738,1.2480260531712184,True,0.3671875,1.809570937000608,0.9996079078847727,0.2506852647778083,0.252689664777784,0.8770389825024332,True,5376.5107421875,1.809570937000608,0.9996079078847727,0.07757275618374271,BC,,
malignant,0.0017697700000098848,0.2418036699999675,2.609704795902746,True,0.3671875,1.7339599285982938,0.9983027097449865,0.2524852443333303,0.2542550143333402,1.2620550973101516,True,5376.5107421875,1.7339599285982938,0.9983027097449865,0.09397471090462739,BC,,
malignant,0.0017615900000009788,0.24874855655557188,1.0262879199887787,True,0.3671875,1.7709156626460434,0.9993928267608425,0.24483864877779776,0.24660023877779874,1.2981003563802682,True,5376.5107421875,1.7709156626460434,0.9993928267608425,0.13937390548081052,BC,,
malignant,0.0018886899999870366,0.17198574122222807,1.240251974215724,True,0.3671875,1.8473004058996922,0.9992048240137426,0.249330952000024,0.251219642000011,2.8762532612001905,True,5376.5107421875,1.8473004058996922,0.9992048240137426,0.07185437512608162,BC,,
